po_id,project_id,po_type,vendor_id,description,issue_date,delivery_date,amount_aed,status,approved_by,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
LPO-PRJ-093-0031,PRJ-093,Subcontract,CON-025,Relationship no before like environment southern black.,2021-06-08,2021-06-29,234104,Invoiced,Emily Ruiz,,2021-06-08T11:40:00,2021-06-08T11:40:00,system@alrashdeng.ae,1,True,
LPO-PRJ-093-0032,PRJ-093,Material,SUP-062,Car business series idea above perform.,2021-11-23,2022-01-03,131754,Delivered,Carla Wilson,,2021-11-23T08:34:00,2021-11-23T08:34:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0001,PRJ-094,Subcontract,CON-098,Stop rock magazine provide protect.,2021-08-17,2021-10-09,460303,Paid,Ashley Li,,2021-08-17T14:41:00,2021-08-17T14:41:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0002,PRJ-094,Material,SUP-048,Current actually artist discuss sign.,2023-06-05,2023-06-22,200976,Draft,Tara Garcia,,2023-06-05T09:06:00,2023-06-05T09:06:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0003,PRJ-094,Material,SUP-034,Lawyer fire either receive collection firm.,2023-07-12,2023-08-31,323860,Invoiced,Lindsay Martinez,,2023-07-12T09:05:00,2023-07-12T09:05:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0004,PRJ-094,Material,SUP-015,Able standard would exactly between mind.,2024-03-14,2024-05-06,49272,Delivered,Anita Torres,,2024-03-14T13:48:00,2024-03-14T13:48:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0005,PRJ-094,Material,SUP-066,Nor common usually public eye human others city.,2024-02-18,2024-04-17,51339,Invoiced,Elizabeth Walker,,2024-02-18T17:39:00,2024-02-18T17:39:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0006,PRJ-094,Subcontract,CON-045,Respond or lawyer issue feeling season.,2022-06-13,2022-07-28,487242,Draft,Samantha Guerrero,,2022-06-13T17:50:00,2022-06-13T17:50:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0007,PRJ-094,Subcontract,CON-008,Range air rise left citizen.,2021-09-14,2021-10-15,80222,Delivered,Melinda Rowe,,2021-09-14T10:23:00,2021-09-14T10:23:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0008,PRJ-094,Material,SUP-076,However bag medical they foreign agent among.,2024-06-04,2024-08-27,384511,Delivered,Keith Torres,,2024-06-04T10:38:00,2024-06-04T10:38:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0009,PRJ-094,Material,SUP-002,Boy trial step responsibility share.,2024-05-18,2024-07-05,432889,Delivered,Richard Gonzalez,,2024-05-18T07:00:00,2024-05-18T07:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0010,PRJ-094,Material,SUP-038,Each home drop our.,2023-12-26,2024-01-19,6172,Invoiced,Kayla Vargas,,2023-12-26T09:54:00,2023-12-26T09:54:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0011,PRJ-094,Subcontract,CON-047,Identify cut yeah same by green dream.,2022-12-12,2023-03-01,262849,Issued,Rebekah Miller,,2022-12-12T16:52:00,2022-12-12T16:52:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0012,PRJ-094,Material,SUP-007,Outside effect recognize side.,2022-02-05,2022-04-10,426096,Draft,Amanda Stewart,,2022-02-05T07:24:00,2022-02-05T07:24:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0013,PRJ-094,Material,SUP-003,Serve including throw field run.,2023-06-04,2023-06-23,394642,Draft,Paul Stanley,,2023-06-04T10:40:00,2023-06-04T10:40:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0014,PRJ-094,Material,SUP-029,Employee case at away improve add particular and.,2022-10-18,2022-11-11,90047,Issued,Mark Johnson,,2022-10-18T17:10:00,2022-10-18T17:10:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0015,PRJ-094,Subcontract,CON-091,Bed full place new bill either put figure.,2022-02-09,2022-03-27,122327,Issued,Deborah Blake,,2022-02-09T14:46:00,2022-02-09T14:46:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0016,PRJ-094,Material,SUP-041,Director officer often cell final you.,2024-07-04,2024-08-06,434059,Delivered,Monica Rojas,,2024-07-04T12:25:00,2024-07-04T12:25:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0017,PRJ-094,Subcontract,CON-018,Number recent trip full management politics for.,2023-07-28,2023-09-22,254336,Paid,Travis Bernard,,2023-07-28T11:56:00,2023-07-28T11:56:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0018,PRJ-094,Subcontract,CON-023,Bit own civil style under.,2021-11-27,2021-12-14,449927,Delivered,Aaron Barrett,,2021-11-27T10:32:00,2021-11-27T10:32:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0019,PRJ-094,Subcontract,CON-041,Bill couple pressure radio.,2023-05-28,2023-08-17,481065,Delivered,Gabriel Johnson,,2023-05-28T09:10:00,2023-05-28T09:10:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0020,PRJ-094,Material,SUP-030,Require yes should unit physical shake similar.,2022-11-30,2023-02-24,338591,Delivered,Lisa Webster,,2022-11-30T09:17:00,2022-11-30T09:17:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0021,PRJ-094,Material,SUP-069,Cut place usually these.,2023-11-16,2023-12-26,119178,Invoiced,Cynthia Howard,,2023-11-16T13:46:00,2023-11-16T13:46:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0022,PRJ-094,Material,SUP-007,Black Democrat ability beyond carry least particularly.,2023-08-27,2023-11-18,478348,Invoiced,Diane Morris,,2023-08-27T13:44:00,2023-08-27T13:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0023,PRJ-094,Subcontract,CON-059,Assume effort article team agree bring home.,2023-01-25,2023-04-16,104750,Invoiced,Michael Duran,,2023-01-25T08:00:00,2023-01-25T08:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0024,PRJ-094,Material,SUP-013,Defense you arm material light how.,2024-06-12,2024-08-03,335297,Draft,Karen Smith,,2024-06-12T14:04:00,2024-06-12T14:04:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0025,PRJ-094,Material,SUP-008,Perform suggest little bit loss well citizen.,2022-08-12,2022-10-25,439001,Draft,Erin Farley,,2022-08-12T13:48:00,2022-08-12T13:48:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0026,PRJ-094,Material,SUP-048,She audience skill save maybe face important.,2023-08-30,2023-10-01,367447,Delivered,Kristen Coleman,,2023-08-30T16:45:00,2023-08-30T16:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0027,PRJ-094,Material,SUP-047,Which green camera fish leader region music.,2022-04-25,2022-05-10,410651,Delivered,Terri Morris,,2022-04-25T17:12:00,2022-04-25T17:12:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0028,PRJ-094,Material,SUP-020,Travel interest see herself.,2023-12-25,2024-01-08,379664,Invoiced,Angelica Howard,,2023-12-25T09:35:00,2023-12-25T09:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0029,PRJ-094,Subcontract,CON-048,Certain fight interesting successful own performance.,2022-06-30,2022-08-06,147699,Issued,Laurie Jordan,,2022-06-30T17:17:00,2022-06-30T17:17:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0030,PRJ-094,Material,SUP-043,In interview skill staff anything level company.,2024-08-27,2024-09-04,374312,Draft,Barbara Underwood,,2024-08-27T12:10:00,2024-08-27T12:10:00,system@alrashdeng.ae,1,True,
LPO-PRJ-094-0031,PRJ-094,Material,SUP-069,Shake many tend politics.,2021-08-02,2021-08-10,32695,Paid,Andrew Mcintyre,,2021-08-02T13:16:00,2021-08-02T13:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0001,PRJ-095,Material,SUP-016,Amount necessary figure able audience beyond hard.,2024-03-30,2024-06-25,169475,Delivered,Mr. John Jones,,2024-03-30T17:29:00,2024-03-30T17:29:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0002,PRJ-095,Material,SUP-075,Meet partner after Congress economy get add.,2023-03-18,2023-04-21,479530,Paid,Lisa Knapp,,2023-03-18T09:17:00,2023-03-18T09:17:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0003,PRJ-095,Material,SUP-080,Budget culture analysis.,2024-03-08,2024-06-06,214844,Paid,Rebecca Anderson,,2024-03-08T11:38:00,2024-03-08T11:38:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0004,PRJ-095,Material,SUP-067,Power even east late do.,2023-09-11,2023-12-02,232262,Issued,Justin Oconnell,,2023-09-11T15:39:00,2023-09-11T15:39:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0005,PRJ-095,Material,SUP-074,Phone need capital born.,2023-04-02,2023-05-31,271835,Draft,Matthew Bryan,,2023-04-02T08:11:00,2023-04-02T08:11:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0006,PRJ-095,Material,SUP-049,Discussion have be prevent explain note answer.,2024-04-10,2024-06-28,383483,Invoiced,Antonio Padilla,,2024-04-10T10:53:00,2024-04-10T10:53:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0007,PRJ-095,Subcontract,CON-041,Machine chair decide room if.,2023-07-04,2023-08-19,238867,Delivered,Kristina Baker,,2023-07-04T11:57:00,2023-07-04T11:57:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0008,PRJ-095,Material,SUP-037,Lay blue forget majority model among finish meeting.,2023-05-10,2023-08-04,147607,Delivered,Martin Ruiz,,2023-05-10T09:47:00,2023-05-10T09:47:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0009,PRJ-095,Material,SUP-070,Its upon wife.,2023-03-26,2023-04-13,475476,Invoiced,Andrea Copeland,,2023-03-26T10:09:00,2023-03-26T10:09:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0010,PRJ-095,Material,SUP-011,Choice response see past perhaps material whom thought.,2023-09-30,2023-10-27,201857,Delivered,Cynthia Ferguson,,2023-09-30T16:04:00,2023-09-30T16:04:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0011,PRJ-095,Material,SUP-069,Station discover energy break interview recent.,2023-10-09,2023-11-08,446393,Delivered,Vicki Cruz,,2023-10-09T09:38:00,2023-10-09T09:38:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0012,PRJ-095,Material,SUP-024,Describe change share close.,2023-01-10,2023-01-31,130379,Delivered,Randy Gray,,2023-01-10T16:44:00,2023-01-10T16:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0013,PRJ-095,Subcontract,CON-051,Director ever themselves understand hit answer change.,2023-05-17,2023-07-17,15123,Issued,Thomas Payne,,2023-05-17T09:37:00,2023-05-17T09:37:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0014,PRJ-095,Material,SUP-010,Certainly stand level over say soon.,2023-02-05,2023-04-05,191460,Draft,Anna Shaw,,2023-02-05T08:45:00,2023-02-05T08:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0015,PRJ-095,Subcontract,CON-008,Party street test.,2023-09-15,2023-10-29,353488,Draft,Billy Schmidt,,2023-09-15T17:13:00,2023-09-15T17:13:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0016,PRJ-095,Material,SUP-013,Ball level accept short three information until effect.,2023-02-03,2023-04-12,224006,Draft,Nancy Galloway,,2023-02-03T17:43:00,2023-02-03T17:43:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0017,PRJ-095,Material,SUP-015,Black minute apply work woman including.,2024-03-23,2024-04-24,485918,Delivered,Cody Brown,,2024-03-23T14:30:00,2024-03-23T14:30:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0018,PRJ-095,Material,SUP-028,Hour black if population consumer range forward.,2023-03-08,2023-05-20,203547,Delivered,Heather Stephens,,2023-03-08T07:16:00,2023-03-08T07:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0019,PRJ-095,Material,SUP-004,Responsibility candidate too own.,2023-02-23,2023-04-05,437088,Issued,Ralph Cabrera,,2023-02-23T07:42:00,2023-02-23T07:42:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0020,PRJ-095,Material,SUP-055,Each behind truth office condition.,2024-01-16,2024-03-14,383021,Delivered,Julia Hall,,2024-01-16T14:47:00,2024-01-16T14:47:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0021,PRJ-095,Material,SUP-025,For source blood draw.,2023-03-03,2023-04-25,371360,Invoiced,Michael Holland,,2023-03-03T17:17:00,2023-03-03T17:17:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0022,PRJ-095,Subcontract,CON-090,Fact develop almost.,2022-12-06,2022-12-22,422139,Issued,Fred Williams,,2022-12-06T09:24:00,2022-12-06T09:24:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0023,PRJ-095,Material,SUP-016,Red lose others letter well.,2023-07-11,2023-08-28,132930,Paid,Frank May,,2023-07-11T12:16:00,2023-07-11T12:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0024,PRJ-095,Material,SUP-016,Without station reason list meet.,2023-08-10,2023-10-20,251975,Draft,Bradley Hayes,,2023-08-10T17:41:00,2023-08-10T17:41:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0025,PRJ-095,Material,SUP-006,Charge commercial fight painting music main successful spend.,2023-10-01,2023-12-26,293158,Issued,Anthony Cox,,2023-10-01T09:04:00,2023-10-01T09:04:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0026,PRJ-095,Material,SUP-018,Two sometimes side attorney green capital catch recently.,2024-03-31,2024-05-24,481612,Invoiced,Carl Larsen,,2024-03-31T10:11:00,2024-03-31T10:11:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0027,PRJ-095,Material,SUP-036,Probably lead project almost.,2023-10-07,2023-10-15,375369,Invoiced,Kimberly Arnold,,2023-10-07T11:40:00,2023-10-07T11:40:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0028,PRJ-095,Subcontract,CON-084,Real laugh practice even natural others.,2023-12-27,2024-03-06,159450,Invoiced,Michael Wilson,,2023-12-27T10:33:00,2023-12-27T10:33:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0029,PRJ-095,Subcontract,CON-011,Item early few happy quality politics skill.,2023-09-08,2023-11-06,78431,Issued,Stanley Johnson,,2023-09-08T09:20:00,2023-09-08T09:20:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0030,PRJ-095,Material,SUP-018,Top treat there action member.,2023-05-18,2023-07-29,266979,Delivered,Theresa Pratt,,2023-05-18T11:56:00,2023-05-18T11:56:00,system@alrashdeng.ae,1,True,
LPO-PRJ-095-0031,PRJ-095,Subcontract,CON-073,Range material for she issue easy program.,2022-12-30,2023-01-20,108114,Issued,Larry Valenzuela,,2022-12-30T09:09:00,2022-12-30T09:09:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0001,PRJ-096,Material,SUP-003,Forget generation meeting floor.,2023-10-12,2023-11-14,312378,Issued,Carl Stewart,,2023-10-12T08:36:00,2023-10-12T08:36:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0002,PRJ-096,Subcontract,CON-053,Child article enter model far.,2022-06-14,2022-08-01,267411,Draft,Michelle Moore,,2022-06-14T13:16:00,2022-06-14T13:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0003,PRJ-096,Material,SUP-066,Tax cost front safe play.,2023-07-31,2023-09-23,419119,Delivered,Chelsea Lee,,2023-07-31T08:08:00,2023-07-31T08:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0004,PRJ-096,Material,SUP-065,Total table way stay because.,2022-01-20,2022-03-22,216564,Paid,Amanda Carney,,2022-01-20T10:54:00,2022-01-20T10:54:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0005,PRJ-096,Subcontract,CON-088,Professional develop technology already.,2023-07-30,2023-08-09,174322,Invoiced,Joseph Cooper,,2023-07-30T10:51:00,2023-07-30T10:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0006,PRJ-096,Material,SUP-079,Street part discussion career base involve there.,2024-01-11,2024-03-15,209821,Invoiced,Rodney Beard,,2024-01-11T07:50:00,2024-01-11T07:50:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0007,PRJ-096,Material,SUP-049,Down couple heavy any yard social life.,2022-10-22,2022-11-23,443621,Delivered,Shelly Miles,,2022-10-22T07:31:00,2022-10-22T07:31:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0008,PRJ-096,Material,SUP-014,Form politics paper major charge information happy live.,2023-06-23,2023-09-08,436431,Invoiced,Amanda Smith,,2023-06-23T12:56:00,2023-06-23T12:56:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0009,PRJ-096,Material,SUP-060,Believe carry action single.,2022-03-01,2022-05-05,194678,Issued,Shelly Daugherty,,2022-03-01T10:22:00,2022-03-01T10:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0010,PRJ-096,Material,SUP-033,Tend forget assume show point evidence practice.,2022-05-07,2022-08-03,28343,Invoiced,Heather Ramsey,,2022-05-07T12:58:00,2022-05-07T12:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0011,PRJ-096,Material,SUP-032,Heart law eight nothing.,2022-09-06,2022-10-07,482129,Issued,Cynthia Mitchell,,2022-09-06T17:17:00,2022-09-06T17:17:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0012,PRJ-096,Material,SUP-032,Serious year nearly knowledge.,2022-07-15,2022-08-16,451362,Paid,Benjamin Gonzalez,,2022-07-15T12:55:00,2022-07-15T12:55:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0013,PRJ-096,Subcontract,CON-074,Decide by air field eye politics activity.,2022-04-09,2022-06-22,410355,Delivered,Elijah Hill,,2022-04-09T11:15:00,2022-04-09T11:15:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0014,PRJ-096,Subcontract,CON-067,Star matter rise song.,2023-08-31,2023-11-25,15513,Issued,Kathryn Snyder,,2023-08-31T12:57:00,2023-08-31T12:57:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0015,PRJ-096,Subcontract,CON-096,Significant culture life cold again.,2022-12-08,2022-12-26,353089,Issued,Kim Bush,,2022-12-08T14:34:00,2022-12-08T14:34:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0016,PRJ-096,Subcontract,CON-051,Yes travel certainly need character question number.,2022-07-01,2022-08-25,136658,Delivered,Justin Hansen,,2022-07-01T15:23:00,2022-07-01T15:23:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0017,PRJ-096,Material,SUP-053,Glass hit happy necessary its they place.,2023-07-09,2023-09-15,420196,Invoiced,Meghan Lane,,2023-07-09T13:32:00,2023-07-09T13:32:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0018,PRJ-096,Material,SUP-051,View about song quite stage.,2023-12-24,2024-03-04,192015,Paid,Javier Robinson,,2023-12-24T12:07:00,2023-12-24T12:07:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0019,PRJ-096,Subcontract,CON-099,Hour defense blue contain.,2023-07-25,2023-08-07,392956,Draft,Natasha Lang,,2023-07-25T08:33:00,2023-07-25T08:33:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0020,PRJ-096,Material,SUP-054,Purpose oil such human red public.,2022-06-23,2022-07-07,212312,Issued,Jennifer Perry,,2022-06-23T14:00:00,2022-06-23T14:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0021,PRJ-096,Material,SUP-042,Management positive evidence.,2022-04-09,2022-05-29,166382,Delivered,Angela Leach,,2022-04-09T13:45:00,2022-04-09T13:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0022,PRJ-096,Material,SUP-043,Impact system cell run fall miss four lose.,2023-06-25,2023-08-05,332682,Draft,Mary Mooney,,2023-06-25T11:11:00,2023-06-25T11:11:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0023,PRJ-096,Material,SUP-069,Eye fear job put ok floor key.,2022-07-10,2022-09-08,44839,Delivered,John Cain,,2022-07-10T12:01:00,2022-07-10T12:01:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0024,PRJ-096,Material,SUP-016,Bank mention film others game.,2022-06-19,2022-07-24,339477,Paid,Charles Cross,,2022-06-19T15:10:00,2022-06-19T15:10:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0025,PRJ-096,Subcontract,CON-046,School product no just heavy be herself.,2022-08-04,2022-10-15,38706,Delivered,Aaron Nolan,,2022-08-04T07:05:00,2022-08-04T07:05:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0026,PRJ-096,Material,SUP-014,Financial article modern instead.,2023-01-07,2023-01-29,307575,Draft,Roberta Marshall,,2023-01-07T12:02:00,2023-01-07T12:02:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0027,PRJ-096,Material,SUP-040,Art room public.,2023-02-03,2023-03-03,355465,Invoiced,Raymond Ray,,2023-02-03T08:26:00,2023-02-03T08:26:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0028,PRJ-096,Material,SUP-041,Ten choice standard.,2023-01-10,2023-03-22,365707,Paid,Brianna Scott,,2023-01-10T07:41:00,2023-01-10T07:41:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0029,PRJ-096,Material,SUP-014,Since down capital successful especially own within fast.,2021-11-23,2021-12-04,336824,Paid,Christopher Clarke,,2021-11-23T13:44:00,2021-11-23T13:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-096-0030,PRJ-096,Subcontract,CON-043,First control PM pass.,2022-09-07,2022-10-29,57981,Invoiced,John Vargas,,2022-09-07T14:50:00,2022-09-07T14:50:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0001,PRJ-097,Material,SUP-038,Alone deal believe arm.,2023-01-10,2023-02-20,192297,Delivered,Jason Hall,,2023-01-10T13:23:00,2023-01-10T13:23:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0002,PRJ-097,Material,SUP-021,Perhaps policy say real consumer occur.,2024-06-01,2024-07-15,264047,Delivered,Jeanette Stone,,2024-06-01T15:08:00,2024-06-01T15:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0003,PRJ-097,Material,SUP-041,Leader while he probably take focus.,2023-02-23,2023-05-09,454158,Delivered,Philip Johnston,,2023-02-23T12:37:00,2023-02-23T12:37:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0004,PRJ-097,Material,SUP-020,Save work stage push bar.,2023-02-21,2023-03-06,199265,Draft,Lori Curtis,,2023-02-21T08:43:00,2023-02-21T08:43:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0005,PRJ-097,Subcontract,CON-003,American exactly write edge rise.,2022-06-30,2022-07-09,78381,Delivered,Lauren Miller,,2022-06-30T15:19:00,2022-06-30T15:19:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0006,PRJ-097,Material,SUP-056,Wrong guess appear national culture kitchen sport carry.,2024-05-09,2024-07-15,245278,Delivered,Sue King,,2024-05-09T13:47:00,2024-05-09T13:47:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0007,PRJ-097,Subcontract,CON-023,Center everything call.,2022-07-27,2022-08-09,74541,Invoiced,John Perez,,2022-07-27T14:25:00,2022-07-27T14:25:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0008,PRJ-097,Subcontract,CON-058,Pass child late economic song.,2024-06-20,2024-08-09,187018,Delivered,Tony Bowen,,2024-06-20T17:49:00,2024-06-20T17:49:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0009,PRJ-097,Material,SUP-039,Kind at want.,2023-08-08,2023-09-13,59365,Paid,Robert Perez,,2023-08-08T17:38:00,2023-08-08T17:38:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0010,PRJ-097,Subcontract,CON-050,Everybody wrong score.,2024-01-26,2024-03-21,238091,Draft,Nathan Rodriguez,,2024-01-26T08:25:00,2024-01-26T08:25:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0011,PRJ-097,Subcontract,CON-046,Can meeting popular check box bill.,2022-05-10,2022-06-11,180786,Issued,Brandon Moses,,2022-05-10T09:38:00,2022-05-10T09:38:00,system@alrashdeng.ae,1,True,
LPO-PRJ-097-0012,PRJ-097,Material,SUP-072,Training read factor pretty a politics finish.,2023-07-10,2023-09-05,92497,Invoiced,Tiffany Johnson,,2023-07-10T17:05:00,2023-07-10T17:05:00,system@alrashdeng.ae,1,True,
