inspection_id,project_id,inspection_type,inspection_date,inspector_id,location,result,defects_found,corrective_action,reinspection_date,remarks,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INS-D77AE419,PRJ-071,Waterproofing,2026-01-15,EMP-0081,"Level 8, Zone A",Passed,0,,,Home help with hold member.,,2026-01-15T07:31:00,2026-01-15T07:31:00,system@alrashdeng.ae,1,True,
INS-8D1BDE2F,PRJ-071,Concrete Pour,2025-04-24,EMP-0086,"Level 47, Zone C",Passed,0,,,,,2025-04-24T13:37:00,2025-04-24T13:37:00,system@alrashdeng.ae,1,True,
INS-073F1D91,PRJ-071,MEP Rough-In,2025-06-09,EMP-0084,"Level 49, Zone B",Failed,3,Must main owner political husband.,2025-06-18,Real bad general wish section.,,2025-06-09T09:50:00,2025-06-09T09:50:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-F2B2C021,PRJ-071,Waterproofing,2024-10-02,EMP-0092,"Level 14, Zone D",Passed,0,,,Box popular lot arm form development ask traditional.,,2024-10-02T10:02:00,2024-10-02T10:02:00,system@alrashdeng.ae,1,True,
INS-2528CF08,PRJ-071,Formwork,2024-08-06,EMP-0089,"Level 11, Zone B",Failed,4,Behind myself color message exactly buy court beautiful.,2024-08-09,,,2024-08-06T07:23:00,2024-08-06T07:23:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-FD28A4D7,PRJ-071,MEP Rough-In,2024-09-13,EMP-0091,"Level 2, Zone D",Passed,0,,,,,2024-09-13T11:53:00,2024-09-13T11:53:00,system@alrashdeng.ae,1,True,
INS-D3CF6541,PRJ-071,MEP Rough-In,2026-01-29,EMP-0093,"Level 13, Zone C",Passed,0,,,,,2026-01-29T09:41:00,2026-01-29T09:41:00,system@alrashdeng.ae,1,True,
INS-9CE1E6A5,PRJ-071,Rebar Placement,2025-04-23,EMP-0096,"Level 14, Zone D",Passed,0,,,,,2025-04-23T11:55:00,2025-04-23T11:55:00,system@alrashdeng.ae,1,True,
INS-A7FAAF3A,PRJ-071,Structural,2025-09-20,EMP-0087,"Level 13, Zone D",Passed,0,,,,,2025-09-20T10:05:00,2025-09-20T10:05:00,system@alrashdeng.ae,1,True,
INS-48EC8CC6,PRJ-071,Waterproofing,2024-12-06,EMP-0088,"Level 44, Zone C",Conditional,2,Pass person arm claim than blood buy evidence.,,So write green scene need movement.,,2024-12-06T15:48:00,2024-12-06T15:48:00,system@alrashdeng.ae,1,True,
INS-0268E69E,PRJ-071,Fire Safety,2024-09-06,EMP-0079,"Level 48, Zone C",Passed,0,,,Baby deep song take tend finish.,,2024-09-06T11:24:00,2024-09-06T11:24:00,system@alrashdeng.ae,1,True,
INS-333AD1AE,PRJ-071,MEP Rough-In,2025-12-09,EMP-0098,"Level 6, Zone D",Conditional,4,Collection leave western strategy.,,,,2025-12-09T14:56:00,2025-12-09T14:56:00,system@alrashdeng.ae,1,True,
INS-C0D7E804,PRJ-071,MEP Rough-In,2025-04-03,EMP-0085,"Level 43, Zone A",Passed,0,,,,,2025-04-03T07:17:00,2025-04-03T07:17:00,system@alrashdeng.ae,1,True,
INS-9BDA79CC,PRJ-071,MEP Rough-In,2025-03-14,EMP-0085,"Level 14, Zone B",Passed,0,,,,,2025-03-14T16:24:00,2025-03-14T16:24:00,system@alrashdeng.ae,1,True,
INS-81D2645B,PRJ-071,Formwork,2025-03-11,EMP-0088,"Level 1, Zone B",Passed,0,,,,,2025-03-11T11:00:00,2025-03-11T11:00:00,system@alrashdeng.ae,1,True,
INS-36151464,PRJ-071,Waterproofing,2024-08-18,EMP-0085,"Level 49, Zone D",Passed,0,,,Table report possible thought apply most way.,,2024-08-18T13:32:00,2024-08-18T13:32:00,system@alrashdeng.ae,1,True,
INS-A49BC679,PRJ-071,Final Handover,2025-09-01,EMP-0079,"Level 31, Zone B",Passed,0,,,,,2025-09-01T09:29:00,2025-09-01T09:29:00,system@alrashdeng.ae,1,True,
INS-FDB94388,PRJ-071,Final Handover,2025-11-16,EMP-0094,"Level 38, Zone D",Passed,0,,,Girl somebody receive boy develop worker create.,,2025-11-16T10:26:00,2025-11-16T10:26:00,system@alrashdeng.ae,1,True,
INS-13AE858A,PRJ-072,Fire Safety,2024-11-15,EMP-0084,"Level 31, Zone B",Passed,0,,,,,2024-11-15T15:49:00,2024-11-15T15:49:00,system@alrashdeng.ae,1,True,
INS-448BFA0A,PRJ-072,Formwork,2023-03-04,EMP-0084,"Level 12, Zone A",Failed,4,Already summer financial own argue live clear ground.,2023-03-14,,,2023-03-04T16:51:00,2023-03-04T16:51:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-80E6D3DE,PRJ-072,Formwork,2022-07-07,EMP-0087,"Level 29, Zone D",Failed,0,Game inside whose test quite.,2022-07-20,,,2022-07-07T12:06:00,2022-07-07T12:06:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-1FA85609,PRJ-072,Structural,2024-11-10,EMP-0082,"Level 6, Zone A",Failed,4,Loss everything run page.,2024-11-21,,,2024-11-10T17:53:00,2024-11-10T17:53:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-F608F37B,PRJ-072,MEP Rough-In,2021-12-23,EMP-0090,"Level 29, Zone B",Passed,0,,,,,2021-12-23T17:04:00,2021-12-23T17:04:00,system@alrashdeng.ae,1,True,
INS-45B75B82,PRJ-072,Structural,2024-10-06,EMP-0078,"Level 0, Zone D",Passed,0,,,Street red contain newspaper.,,2024-10-06T13:54:00,2024-10-06T13:54:00,system@alrashdeng.ae,1,True,
INS-FB409FAF,PRJ-072,Rebar Placement,2024-09-17,EMP-0083,"Level 31, Zone A",Failed,2,Story test today toward blood.,2024-10-01,Religious image also recent.,,2024-09-17T12:10:00,2024-09-17T12:10:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-5BA6612B,PRJ-072,Waterproofing,2022-11-21,EMP-0090,"Level 20, Zone A",Failed,3,Best debate significant edge do.,2022-12-02,Hope simply owner across sign like.,,2022-11-21T17:28:00,2022-11-21T17:28:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-C6718BA3,PRJ-072,Formwork,2022-11-27,EMP-0083,"Level 40, Zone C",Failed,0,Animal onto receive figure think often let picture.,2022-12-10,,,2022-11-27T14:38:00,2022-11-27T14:38:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-BFCF648C,PRJ-072,Concrete Pour,2024-11-07,EMP-0084,"Level 7, Zone A",Passed,0,,,,,2024-11-07T15:13:00,2024-11-07T15:13:00,system@alrashdeng.ae,1,True,
INS-1B8C674A,PRJ-072,Concrete Pour,2023-09-15,EMP-0097,"Level 34, Zone C",Passed,0,,,Low simply could practice set behavior hundred.,,2023-09-15T11:16:00,2023-09-15T11:16:00,system@alrashdeng.ae,1,True,
INS-F68695AA,PRJ-072,Final Handover,2021-08-21,EMP-0095,"Level 36, Zone A",Failed,2,Like various laugh long carry long difficult family.,2021-09-01,,,2021-08-21T11:26:00,2021-08-21T11:26:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-21F257F2,PRJ-072,Structural,2021-06-09,EMP-0092,"Level 47, Zone B",Passed,0,,,,,2021-06-09T09:06:00,2021-06-09T09:06:00,system@alrashdeng.ae,1,True,
INS-D9DA15E6,PRJ-072,Rebar Placement,2023-11-08,EMP-0094,"Level 44, Zone A",Passed,0,,,,,2023-11-08T13:47:00,2023-11-08T13:47:00,system@alrashdeng.ae,1,True,
INS-867432EC,PRJ-072,Structural,2024-12-19,EMP-0087,"Level 3, Zone C",Conditional,5,Specific article purpose early safe.,,,,2024-12-19T16:30:00,2024-12-19T16:30:00,system@alrashdeng.ae,1,True,
INS-1819DB76,PRJ-072,Waterproofing,2023-01-13,EMP-0085,"Level 40, Zone A",Conditional,4,Between so face collection set need table.,,,,2023-01-13T15:00:00,2023-01-13T15:00:00,system@alrashdeng.ae,1,True,
INS-28478F5D,PRJ-072,MEP Rough-In,2021-12-25,EMP-0092,"Level 33, Zone B",Conditional,5,Each student happy recently film.,,Go thus before property method price.,,2021-12-25T10:28:00,2021-12-25T10:28:00,system@alrashdeng.ae,1,True,
INS-021081CD,PRJ-072,Formwork,2025-02-05,EMP-0091,"Level 47, Zone D",Passed,0,,,,,2025-02-05T08:21:00,2025-02-05T08:21:00,system@alrashdeng.ae,1,True,
INS-4F15FDAC,PRJ-072,Final Handover,2023-09-17,EMP-0095,"Level 40, Zone A",Passed,0,,,,,2023-09-17T14:12:00,2023-09-17T14:12:00,system@alrashdeng.ae,1,True,
INS-9EBB05CA,PRJ-072,Rebar Placement,2023-04-08,EMP-0087,"Level 10, Zone A",Conditional,3,Today level floor store.,,,,2023-04-08T13:08:00,2023-04-08T13:08:00,system@alrashdeng.ae,1,True,
INS-17E50B8D,PRJ-072,Final Handover,2021-11-26,EMP-0097,"Level 38, Zone C",Passed,0,,,Argue training condition team property start audience poor.,,2021-11-26T11:15:00,2021-11-26T11:15:00,system@alrashdeng.ae,1,True,
INS-2E65A71F,PRJ-072,Rebar Placement,2022-08-07,EMP-0093,"Level 34, Zone B",Passed,0,,,,,2022-08-07T07:22:00,2022-08-07T07:22:00,system@alrashdeng.ae,1,True,
INS-090501A0,PRJ-072,Final Handover,2024-03-24,EMP-0091,"Level 27, Zone B",Conditional,0,Drop him high on.,,,,2024-03-24T07:58:00,2024-03-24T07:58:00,system@alrashdeng.ae,1,True,
INS-C67E7FFB,PRJ-072,Waterproofing,2024-12-07,EMP-0090,"Level 16, Zone A",Passed,0,,,Now do Mr behavior.,,2024-12-07T12:28:00,2024-12-07T12:28:00,system@alrashdeng.ae,1,True,
INS-D29DC973,PRJ-072,Waterproofing,2022-05-05,EMP-0091,"Level 24, Zone B",Passed,0,,,,,2022-05-05T16:44:00,2022-05-05T16:44:00,system@alrashdeng.ae,1,True,
INS-AD433E2D,PRJ-072,Fire Safety,2023-06-11,EMP-0091,"Level 21, Zone B",Passed,0,,,,,2023-06-11T12:42:00,2023-06-11T12:42:00,system@alrashdeng.ae,1,True,
INS-C88FA1B8,PRJ-072,Formwork,2021-06-16,EMP-0086,"Level 21, Zone D",Passed,0,,,,,2021-06-16T09:39:00,2021-06-16T09:39:00,system@alrashdeng.ae,1,True,
INS-A1845F6D,PRJ-072,Concrete Pour,2024-05-24,EMP-0092,"Level 10, Zone B",Passed,0,,,Family her pull mention.,,2024-05-24T13:30:00,2024-05-24T13:30:00,system@alrashdeng.ae,1,True,
INS-CE52F6B3,PRJ-072,Waterproofing,2022-02-08,EMP-0079,"Level 27, Zone A",Failed,0,Purpose much discover draw decade.,2022-02-16,Bill whatever money job partner rule.,,2022-02-08T11:06:00,2022-02-08T11:06:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-CFDAFF51,PRJ-072,Formwork,2023-04-25,EMP-0092,"Level 45, Zone B",Passed,0,,,,,2023-04-25T17:34:00,2023-04-25T17:34:00,system@alrashdeng.ae,1,True,
INS-8FE08AF7,PRJ-072,MEP Rough-In,2022-06-26,EMP-0085,"Level 39, Zone B",Failed,1,Himself per card form.,2022-07-07,,,2022-06-26T16:33:00,2022-06-26T16:33:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-D239ABDF,PRJ-072,Formwork,2021-06-22,EMP-0082,"Level 22, Zone C",Passed,0,,,,,2021-06-22T15:47:00,2021-06-22T15:47:00,system@alrashdeng.ae,1,True,
INS-29C036FC,PRJ-072,Formwork,2024-07-17,EMP-0096,"Level 26, Zone D",Passed,0,,,Plant very southern writer participant these TV.,,2024-07-17T07:14:00,2024-07-17T07:14:00,system@alrashdeng.ae,1,True,
INS-91BED6C8,PRJ-072,Structural,2024-08-01,EMP-0089,"Level 31, Zone C",Passed,0,,,,,2024-08-01T07:35:00,2024-08-01T07:35:00,system@alrashdeng.ae,1,True,
INS-F5CD6DB1,PRJ-072,MEP Rough-In,2023-01-04,EMP-0093,"Level 41, Zone A",Passed,0,,,Exist decide over style like foreign.,,2023-01-04T16:10:00,2023-01-04T16:10:00,system@alrashdeng.ae,1,True,
INS-85E58910,PRJ-072,Formwork,2022-05-16,EMP-0093,"Level 14, Zone C",Passed,0,,,,,2022-05-16T13:02:00,2022-05-16T13:02:00,system@alrashdeng.ae,1,True,
INS-CC54D981,PRJ-072,Rebar Placement,2022-02-26,EMP-0082,"Level 27, Zone D",Passed,0,,,Future carry meet lay various worry science particular.,,2022-02-26T13:40:00,2022-02-26T13:40:00,system@alrashdeng.ae,1,True,
INS-6F02EB0D,PRJ-072,Structural,2022-11-30,EMP-0080,"Level 18, Zone A",Passed,0,,,,,2022-11-30T08:00:00,2022-11-30T08:00:00,system@alrashdeng.ae,1,True,
INS-9452F39A,PRJ-072,Rebar Placement,2023-01-07,EMP-0091,"Level 25, Zone C",Passed,0,,,Lead impact blood record talk.,,2023-01-07T16:55:00,2023-01-07T16:55:00,system@alrashdeng.ae,1,True,
INS-6EE82DD7,PRJ-072,Waterproofing,2021-06-24,EMP-0088,"Level 19, Zone B",Passed,0,,,,,2021-06-24T08:30:00,2021-06-24T08:30:00,system@alrashdeng.ae,1,True,
INS-9F08A213,PRJ-072,Waterproofing,2023-08-09,EMP-0090,"Level 8, Zone D",Failed,5,Traditional ball white Democrat model someone.,2023-08-16,Bill hot stop industry road a full.,,2023-08-09T17:44:00,2023-08-09T17:44:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-051EE74A,PRJ-072,Concrete Pour,2023-06-13,EMP-0098,"Level 20, Zone B",Passed,0,,,His product end thought.,,2023-06-13T09:21:00,2023-06-13T09:21:00,system@alrashdeng.ae,1,True,
INS-351DE11B,PRJ-072,Final Handover,2023-12-23,EMP-0084,"Level 3, Zone D",Conditional,1,Particular policy itself military affect with.,,,,2023-12-23T13:25:00,2023-12-23T13:25:00,system@alrashdeng.ae,1,True,
INS-04427173,PRJ-072,Structural,2024-11-23,EMP-0096,"Level 6, Zone A",Passed,0,,,Sit impact religious social director gas.,,2024-11-23T07:40:00,2024-11-23T07:40:00,system@alrashdeng.ae,1,True,
INS-E6B519BF,PRJ-072,Structural,2021-07-26,EMP-0080,"Level 7, Zone D",Failed,0,Top somebody itself likely reflect.,2021-08-01,,,2021-07-26T11:00:00,2021-07-26T11:00:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-721990E8,PRJ-072,Formwork,2023-08-14,EMP-0089,"Level 2, Zone A",Conditional,3,Feel almost candidate argue.,,,,2023-08-14T09:29:00,2023-08-14T09:29:00,system@alrashdeng.ae,1,True,
INS-52DFB707,PRJ-072,Waterproofing,2024-08-26,EMP-0085,"Level 19, Zone C",Passed,0,,,Into common heavy store method smile pick.,,2024-08-26T13:21:00,2024-08-26T13:21:00,system@alrashdeng.ae,1,True,
INS-499B0C67,PRJ-072,Structural,2024-04-08,EMP-0089,"Level 3, Zone C",Passed,0,,,Each security teacher test provide cultural mention.,,2024-04-08T11:31:00,2024-04-08T11:31:00,system@alrashdeng.ae,1,True,
INS-059077EF,PRJ-072,Waterproofing,2022-03-25,EMP-0080,"Level 5, Zone D",Passed,0,,,,,2022-03-25T15:23:00,2022-03-25T15:23:00,system@alrashdeng.ae,1,True,
INS-707452AE,PRJ-072,Fire Safety,2024-04-21,EMP-0084,"Level 45, Zone D",Conditional,2,Official over base southern possible ability family.,,,,2024-04-21T17:57:00,2024-04-21T17:57:00,system@alrashdeng.ae,1,True,
INS-E813BDC6,PRJ-072,Final Handover,2024-11-15,EMP-0088,"Level 36, Zone B",Failed,0,Least model serve any democratic foreign chair.,2024-11-22,Section democratic fight example pick.,,2024-11-15T17:22:00,2024-11-15T17:22:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-60A525EF,PRJ-072,Formwork,2022-05-16,EMP-0094,"Level 47, Zone B",Passed,0,,,Discussion Mr purpose character develop.,,2022-05-16T07:51:00,2022-05-16T07:51:00,system@alrashdeng.ae,1,True,
INS-B6CCECE5,PRJ-073,Waterproofing,2025-06-22,EMP-0085,"Level 1, Zone B",Passed,0,,,,,2025-06-22T09:38:00,2025-06-22T09:38:00,system@alrashdeng.ae,1,True,
INS-E1FEDFFB,PRJ-073,Final Handover,2025-12-21,EMP-0086,"Level 18, Zone C",Passed,0,,,,,2025-12-21T09:37:00,2025-12-21T09:37:00,system@alrashdeng.ae,1,True,
INS-4D2C0893,PRJ-073,Waterproofing,2025-03-15,EMP-0089,"Level 43, Zone D",Conditional,4,Term leave though community including.,,,,2025-03-15T14:44:00,2025-03-15T14:44:00,system@alrashdeng.ae,1,True,
INS-71CA8099,PRJ-073,Waterproofing,2025-02-05,EMP-0079,"Level 18, Zone D",Conditional,3,Finish American pass travel trip painting sport.,,,,2025-02-05T17:40:00,2025-02-05T17:40:00,system@alrashdeng.ae,1,True,
INS-DBD31E61,PRJ-073,Waterproofing,2025-04-04,EMP-0097,"Level 30, Zone B",Passed,0,,,Party range practice wait stuff require.,,2025-04-04T15:13:00,2025-04-04T15:13:00,system@alrashdeng.ae,1,True,
INS-72354181,PRJ-073,Waterproofing,2025-02-06,EMP-0081,"Level 36, Zone A",Conditional,3,Skin there thank while six live letter.,,,,2025-02-06T17:55:00,2025-02-06T17:55:00,system@alrashdeng.ae,1,True,
INS-DF433659,PRJ-073,Concrete Pour,2025-08-15,EMP-0079,"Level 38, Zone D",Passed,0,,,,,2025-08-15T11:11:00,2025-08-15T11:11:00,system@alrashdeng.ae,1,True,
INS-6BD7117B,PRJ-073,Formwork,2025-02-11,EMP-0096,"Level 36, Zone B",Failed,0,Great final knowledge current because first likely.,2025-02-20,,,2025-02-11T09:07:00,2025-02-11T09:07:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-9F3AC133,PRJ-073,Formwork,2025-03-09,EMP-0091,"Level 22, Zone C",Passed,0,,,Around allow response number everyone almost important huge.,,2025-03-09T14:49:00,2025-03-09T14:49:00,system@alrashdeng.ae,1,True,
INS-4A5E84B3,PRJ-073,Formwork,2025-10-30,EMP-0087,"Level 33, Zone A",Passed,0,,,,,2025-10-30T17:23:00,2025-10-30T17:23:00,system@alrashdeng.ae,1,True,
INS-FBB266F4,PRJ-073,Rebar Placement,2025-10-28,EMP-0089,"Level 49, Zone C",Passed,0,,,,,2025-10-28T17:22:00,2025-10-28T17:22:00,system@alrashdeng.ae,1,True,
INS-6C33DE04,PRJ-073,Fire Safety,2026-02-12,EMP-0081,"Level 41, Zone B",Passed,0,,,Early west trial ten candidate in.,,2026-02-12T10:18:00,2026-02-12T10:18:00,system@alrashdeng.ae,1,True,
INS-EA5AF913,PRJ-073,Waterproofing,2026-02-23,EMP-0086,"Level 3, Zone D",Passed,0,,,,,2026-02-23T15:49:00,2026-02-23T15:49:00,system@alrashdeng.ae,1,True,
INS-096CFB05,PRJ-073,Structural,2025-10-05,EMP-0098,"Level 13, Zone A",Passed,0,,,Letter talk number bad art.,,2025-10-05T10:37:00,2025-10-05T10:37:00,system@alrashdeng.ae,1,True,
INS-C0E309AC,PRJ-073,Waterproofing,2025-03-26,EMP-0085,"Level 20, Zone D",Passed,0,,,,,2025-03-26T17:58:00,2025-03-26T17:58:00,system@alrashdeng.ae,1,True,
INS-142359E3,PRJ-073,Fire Safety,2025-10-02,EMP-0097,"Level 1, Zone D",Passed,0,,,,,2025-10-02T08:09:00,2025-10-02T08:09:00,system@alrashdeng.ae,1,True,
INS-915490F6,PRJ-073,Formwork,2025-09-03,EMP-0080,"Level 40, Zone A",Failed,0,Save street year beautiful big thought maybe see.,2025-09-08,,,2025-09-03T17:09:00,2025-09-03T17:09:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-6D279518,PRJ-073,Rebar Placement,2025-06-26,EMP-0088,"Level 16, Zone C",Passed,0,,,Find fill large type.,,2025-06-26T15:32:00,2025-06-26T15:32:00,system@alrashdeng.ae,1,True,
INS-82D8DFA7,PRJ-073,MEP Rough-In,2025-07-24,EMP-0092,"Level 40, Zone D",Failed,0,Protect exactly left on hundred prepare site.,2025-08-03,,,2025-07-24T07:28:00,2025-07-24T07:28:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-9D3651CF,PRJ-073,Fire Safety,2025-05-28,EMP-0098,"Level 46, Zone A",Passed,0,,,,,2025-05-28T09:24:00,2025-05-28T09:24:00,system@alrashdeng.ae,1,True,
INS-5E6D9DB3,PRJ-073,MEP Rough-In,2024-12-13,EMP-0083,"Level 28, Zone D",Conditional,1,Gas outside heart money peace everybody.,,Reduce reality about Congress.,,2024-12-13T17:55:00,2024-12-13T17:55:00,system@alrashdeng.ae,1,True,
INS-4928654C,PRJ-073,Formwork,2025-10-20,EMP-0091,"Level 21, Zone D",Passed,0,,,,,2025-10-20T14:38:00,2025-10-20T14:38:00,system@alrashdeng.ae,1,True,
INS-7B2E86F3,PRJ-073,Concrete Pour,2025-12-27,EMP-0086,"Level 47, Zone D",Failed,0,Perhaps institution trip attack area.,2026-01-06,,,2025-12-27T17:15:00,2025-12-27T17:15:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-6377FF85,PRJ-073,Final Handover,2025-01-05,EMP-0093,"Level 42, Zone C",Passed,0,,,,,2025-01-05T17:12:00,2025-01-05T17:12:00,system@alrashdeng.ae,1,True,
INS-73792444,PRJ-073,Structural,2025-05-24,EMP-0084,"Level 24, Zone A",Failed,4,Degree opportunity bed law scientist.,2025-05-31,,,2025-05-24T11:06:00,2025-05-24T11:06:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-DD5FDCF6,PRJ-073,MEP Rough-In,2025-05-08,EMP-0094,"Level 23, Zone D",Conditional,5,Still able force energy billion.,,Trouble difficult mean population.,,2025-05-08T09:33:00,2025-05-08T09:33:00,system@alrashdeng.ae,1,True,
INS-EA705729,PRJ-074,Formwork,2025-12-21,EMP-0097,"Level 1, Zone A",Passed,0,,,,,2025-12-21T12:06:00,2025-12-21T12:06:00,system@alrashdeng.ae,1,True,
INS-6802711B,PRJ-074,Fire Safety,2025-11-10,EMP-0083,"Level 30, Zone C",Passed,0,,,,,2025-11-10T15:53:00,2025-11-10T15:53:00,system@alrashdeng.ae,1,True,
INS-7F34E05A,PRJ-074,Final Handover,2025-06-15,EMP-0081,"Level 23, Zone C",Conditional,5,Few data wide try baby purpose across.,,,,2025-06-15T10:04:00,2025-06-15T10:04:00,system@alrashdeng.ae,1,True,
INS-E69467D0,PRJ-074,Final Handover,2025-05-20,EMP-0096,"Level 49, Zone B",Conditional,0,Significant movement bad decide perform money.,,Half cold budget nearly foreign theory southern.,,2025-05-20T10:41:00,2025-05-20T10:41:00,system@alrashdeng.ae,1,True,
INS-B4B4ABA9,PRJ-074,Final Handover,2025-01-07,EMP-0088,"Level 24, Zone A",Passed,0,,,,,2025-01-07T13:47:00,2025-01-07T13:47:00,system@alrashdeng.ae,1,True,
INS-EAAB212D,PRJ-074,Final Handover,2026-01-11,EMP-0090,"Level 23, Zone A",Passed,0,,,,,2026-01-11T07:51:00,2026-01-11T07:51:00,system@alrashdeng.ae,1,True,
INS-600715FF,PRJ-074,Concrete Pour,2025-02-27,EMP-0083,"Level 31, Zone D",Passed,0,,,,,2025-02-27T16:49:00,2025-02-27T16:49:00,system@alrashdeng.ae,1,True,
INS-E318EA61,PRJ-074,Fire Safety,2025-05-08,EMP-0094,"Level 42, Zone D",Failed,0,Heavy generation per Democrat.,2025-05-11,,,2025-05-08T17:08:00,2025-05-08T17:08:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-3868272E,PRJ-074,MEP Rough-In,2025-03-14,EMP-0094,"Level 41, Zone A",Passed,0,,,Mouth west begin through she.,,2025-03-14T13:12:00,2025-03-14T13:12:00,system@alrashdeng.ae,1,True,
INS-886A22CA,PRJ-074,Concrete Pour,2025-11-03,EMP-0088,"Level 13, Zone D",Passed,0,,,Standard term country camera.,,2025-11-03T13:38:00,2025-11-03T13:38:00,system@alrashdeng.ae,1,True,
INS-EA2B9B89,PRJ-074,Formwork,2025-09-08,EMP-0095,"Level 29, Zone B",Passed,0,,,Bill part have leg.,,2025-09-08T14:18:00,2025-09-08T14:18:00,system@alrashdeng.ae,1,True,
INS-0D51524C,PRJ-074,Structural,2025-12-22,EMP-0083,"Level 11, Zone D",Conditional,4,Save big as fire line cover before beautiful.,,,,2025-12-22T14:20:00,2025-12-22T14:20:00,system@alrashdeng.ae,1,True,
INS-157706E6,PRJ-074,Rebar Placement,2025-10-31,EMP-0080,"Level 47, Zone C",Passed,0,,,,,2025-10-31T11:48:00,2025-10-31T11:48:00,system@alrashdeng.ae,1,True,
INS-321E746B,PRJ-074,Final Handover,2025-05-09,EMP-0082,"Level 42, Zone A",Passed,0,,,,,2025-05-09T14:38:00,2025-05-09T14:38:00,system@alrashdeng.ae,1,True,
INS-39347AB6,PRJ-074,Rebar Placement,2025-12-25,EMP-0087,"Level 41, Zone C",Passed,0,,,,,2025-12-25T16:17:00,2025-12-25T16:17:00,system@alrashdeng.ae,1,True,
INS-4BFD3801,PRJ-074,Structural,2024-12-30,EMP-0086,"Level 20, Zone D",Passed,0,,,,,2024-12-30T11:42:00,2024-12-30T11:42:00,system@alrashdeng.ae,1,True,
INS-ABF5C0BC,PRJ-074,Waterproofing,2024-12-17,EMP-0078,"Level 36, Zone B",Passed,0,,,Throw pattern thousand imagine.,,2024-12-17T14:42:00,2024-12-17T14:42:00,system@alrashdeng.ae,1,True,
INS-5017BACE,PRJ-074,Fire Safety,2025-09-12,EMP-0092,"Level 14, Zone D",Passed,0,,,,,2025-09-12T07:41:00,2025-09-12T07:41:00,system@alrashdeng.ae,1,True,
INS-B53A45C3,PRJ-074,Concrete Pour,2025-05-04,EMP-0088,"Level 43, Zone A",Passed,0,,,Down song for though build next.,,2025-05-04T09:22:00,2025-05-04T09:22:00,system@alrashdeng.ae,1,True,
INS-24301BAC,PRJ-074,Rebar Placement,2026-02-19,EMP-0078,"Level 12, Zone A",Passed,0,,,,,2026-02-19T13:28:00,2026-02-19T13:28:00,system@alrashdeng.ae,1,True,
INS-99135320,PRJ-074,Concrete Pour,2025-06-11,EMP-0093,"Level 22, Zone A",Passed,0,,,,,2025-06-11T12:26:00,2025-06-11T12:26:00,system@alrashdeng.ae,1,True,
INS-4E898769,PRJ-074,Rebar Placement,2025-04-10,EMP-0097,"Level 26, Zone D",Passed,0,,,Various true sound age.,,2025-04-10T17:24:00,2025-04-10T17:24:00,system@alrashdeng.ae,1,True,
INS-61E7EED9,PRJ-074,Rebar Placement,2026-02-18,EMP-0088,"Level 3, Zone C",Passed,0,,,,,2026-02-18T07:49:00,2026-02-18T07:49:00,system@alrashdeng.ae,1,True,
